OrderType,OrderCategory,CustomerCode,CountryName,CustomerOrderNo,Custorderdate,UnitName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt
Area Wise,Order,M-1,USA,12212,2017-02-16,Ft,2,80.0,160.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,80.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,2,80.0,160.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,80.0
Area Wise,Order,M-1,USA,12478,2017-08-21,Ft,8,80.0,640.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,80.0
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,1,80.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC,80.0
Area Wise,Order,M-1,USA,12377,2017-05-16,Ft,8,80.0,640.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,80.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,3,80.0,240.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,80.0
Area Wise,Order,M-1,USA,12418,2017-06-23,Ft,3,80.0,240.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,80.0
Area Wise,Order,M-1,USA,12478,2017-08-21,Ft,1,80.0,80.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,80.0
Area Wise,Order,M-1,USA,12478,2017-08-21,Ft,6,80.0,480.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,80.0
Area Wise,Order,M-1,USA,12794,2018-03-15,Ft,11,80.0,4004.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,80.0
Area Wise,Order,M-1,USA,Remak-17/10/2018,2018-10-17,Ft,2,80.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,80.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,5,80.0,400.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PEWTER,REC,80.0
Area Wise,Order,M-1,USA,12288,2017-03-10,Ft,5,80.0,400.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,80.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,4,80.0,320.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,80.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,2,80.0,728.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,80.0
Area Wise,Order,M-1,USA,12696,2018-01-12,Ft,6,80.0,2184.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,80.0
Area Wise,Order,M-1,USA,12722,2018-02-05,Ft,3,80.0,1092.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,80.0
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,9,80.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,80.0
Area Wise,Order,M-1,USA,12825,2018-04-12,Ft,1,80.0,364.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,80.0
Area Wise,Order,M-1,USA,12440,2017-07-20,Ft,1,140.0,140.0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,CELDON,REC,140.0
Area Wise,Order,M-1,USA,12356,2017-04-13,Ft,6,80.0,480.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12377,2017-05-16,Ft,10,80.0,800.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12418,2017-06-23,Ft,13,80.0,1040.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12696,2018-01-12,Ft,2,80.0,520.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12825,2018-04-12,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,B-3,USA,22102018,2018-10-22,Ft,6,80.0,1632.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,13167,2018-12-05,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,13384,2019-07-19,Ft,2,80.0,520.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12872,2018-05-14,Ft,9,80.0,2340.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,BYS-050718,2018-07-05,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12965,2018-07-13,Ft,7,80.0,1820.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12985,2018-08-06,Ft,2,80.0,520.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,13018,2018-08-18,Ft,6,80.0,1560.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,Remake-07/Sep/18,2018-09-07,Ft,10,80.0,0.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,AZURE/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12212,2017-02-16,Ft,6,80.0,480.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12288,2017-03-10,Ft,3,80.0,240.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12317,2017-03-23,Ft,8,80.0,640.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12356,2017-04-13,Ft,14,80.0,1120.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12377,2017-05-16,Ft,3,80.0,240.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,13366,2019-07-05,Ft,6,80.0,1560.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,Remake-07/Sep/18,2018-09-07,Ft,1,80.0,0.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,B-3,USA,22102018,2018-10-22,Ft,4,80.0,1088.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,13147,2018-12-01,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,13168,2018-12-06,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12634,2017-12-08,Ft,2,80.0,520.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12794,2018-03-15,Ft,9,80.0,2340.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12825,2018-04-12,Ft,3,80.0,780.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12985,2018-08-06,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC,80.0
Area Wise,Order,M-1,USA,12212,2017-02-16,Ft,4,80.0,320.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,80.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,9,80.0,2340.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,80.0
Area Wise,Order,M-1,USA,12916,2018-06-12,Ft,7,80.0,1820.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,80.0
Area Wise,Order,M-1,USA,BYS-050718,2018-07-05,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC,80.0
Area Wise,Order,M-1,USA,12288,2017-03-10,Ft,2,80.0,160.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC,80.0
Area Wise,Order,B-3,USA,22102018,2018-10-22,Ft,4,80.0,1088.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC,80.0
Area Wise,Order,M-1,USA,BYS-050718,2018-07-05,Ft,1,80.0,260.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,NAVY/GREY,REC,80.0
Area Wise,Order,B-3,USA,22102018,2018-10-22,Ft,6,80.0,1632.0,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,NAVY/GREY,REC,80.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,4,80.0,320.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,PLAT,REC,80.0
Area Wise,Order,M-1,USA,12066,2017-04-10,Ft,12,80.0,960.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,SILVER,REC,80.0
Area Wise,Order,M-1,USA,12114,2017-04-10,Ft,4,80.0,320.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,SILVER,REC,80.0
Area Wise,Order,M-1,USA,12794,2018-03-15,Ft,2,80.0,600.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,SILVER,REC,80.0
Area Wise,Order,M-1,USA,12356,2017-04-13,Ft,4,80.0,320.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC,80.0
Area Wise,Order,M-1,USA,12440,2017-07-20,Ft,1,80.0,80.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC,80.0
Area Wise,Order,M-1,USA,12525,2017-09-26,Ft,8,80.0,2400.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC,80.0
Area Wise,Order,E-2,CANADA,NIL-31/03/2017,2017-04-29,Ft,1,80.0,80.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,IVORY,REC,80.0
Area Wise,Order,M-1,USA,12212,2017-02-16,Ft,1,80.0,80.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,FOG,REC,80.0
Area Wise,Order,G-1,SOUTH AFRICA,DTX-18/20.01.2018,2018-01-20,Ft,3,80.0,1036.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GALON,FOG,REC,80.0
Area Wise,Order,G-1,SOUTH AFRICA,DTX-18/20.01.2018,2018-01-20,Ft,3,80.0,1036.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GALON,SILVER,REC,80.0
Area Wise,Order,H-1,USA,1918436,2017-02-01,Ft,3,80.0,240.0,-,HANDWOVEN 8C FELTED W/V+V/V,CHUNKY BRAID,SILVER,REC,80.0
Area Wise,Order,H-1,USA,2149526,2017-07-12,Ft,9,6.0,54.0,HAND TUFTED,TUFTED 60C,GOVERNOR [9014],RUST,REC,6.0
Area Wise,Order,H-1,USA,1918436,2017-02-01,Ft,2,24.0,48.0,HAND TUFTED,TUFTED 60C,GOVERNOR [9014],RUST,REC,24.0
Area Wise,Order,H-1,USA,2149526,2017-07-12,Ft,14,88.0,1232.0,HAND TUFTED,TUFTED 60C,TIDES [8597],BLUE,REC,88.0
Pc Wise,Order,H-1,USA,SOQ 2225877 ,2017-09-04,Ft,16,88.0,3731.2,HAND TUFTED,TUFTED 60C,TIDES [8597],BLUE,REC,88.0
Pc Wise,Order,M-2,USA,Re-Order Dt. 01-Dec-2017,2017-12-02,Ft,26,36.0,3276.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,BOMBAY PRINT [8593],MULTI,ROUND,36.0
Pc Wise,Order,M-2,USA,111168-00,2018-03-09,Ft,20,36.0,2520.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,BOMBAY PRINT [8593],MULTI,ROUND,36.0
Area Wise,Order,H-1,USA,2149526,2017-07-12,Ft,1,60.0625,60.0625,HAND TUFTED,TUFTED 60C,SYMPHONY [8900],SAGE/GREEN,ROUND,60.0625
Pc Wise,Order,H-1,USA,SOQ 2225877 ,2017-09-04,Ft,2,60.0625,276.74,HAND TUFTED,TUFTED 60C,SYMPHONY [8900],SAGE/GREEN,ROUND,60.0625
Area Wise,Order,H-1,USA,1873354,2017-01-16,Ft,7,88.0,616.0,HAND TUFTED,TUFTED 60C,SYMPHONY [8900],CHARCOAL,REC,88.0
Area Wise,Order,H-1,USA,2059372,2017-05-12,Ft,3,40.0,120.0,HAND TUFTED,TUFTED 30C HARD TWIST,OLD LONDON [3715],GREEN/IVORY,REC,40.0
Area Wise,Order,H-1,USA,2091447,2017-05-25,Ft,8,40.0,320.0,HAND TUFTED,TUFTED 30C HARD TWIST,OLD LONDON [3715],GREEN/IVORY,REC,40.0
Pc Wise,Order,H-1,USA,SOQ 2225877 ,2017-09-04,Ft,6,40.0,660.0,HAND TUFTED,TUFTED 30C HARD TWIST,OLD LONDON [3715],GREEN/IVORY,REC,40.0
Pc Wise,Order,M-2,USA,Re-Order Dt. 01-Dec-2017,2017-12-02,Ft,11,80.0,3080.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,BOMBAY PRINT [8593],MULTI,REC,80.0
Pc Wise,Order,M-2,USA,111168-00,2018-03-09,Ft,4,80.0,1120.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,BOMBAY PRINT [8593],MULTI,REC,80.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,14,6.0,84.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],CHARCOAL/PINK,REC,6.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,7,24.0,168.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],CHARCOAL/PINK,REC,24.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,9,40.0,360.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],CHARCOAL/PINK,REC,40.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,8,88.0,704.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],CHARCOAL/PINK,REC,88.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,5,117.0,585.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],CHARCOAL/PINK,REC,117.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,5,16.875,84.375,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],CHARCOAL/PINK,REC,16.875
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,7,16.875,118.125,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],BLUE/GREEN,REC,16.875
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,11,6.0,66.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],BLUE/GREEN,REC,6.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,6,24.0,144.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],BLUE/GREEN,REC,24.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,7,40.0,280.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],BLUE/GREEN,REC,40.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,6,88.0,528.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],BLUE/GREEN,REC,88.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,4,117.0,468.0,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],BLUE/GREEN,REC,117.0
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,2,60.0625,120.125,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],BLUE/GREEN,ROUND,60.0625
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,3,60.0625,180.1875,HAND TUFTED,TUFTED 60C 0 PILE,EUCLID [9590],CHARCOAL/PINK,ROUND,60.0625
Area Wise,Order,H-1,USA,CATALOG 82F,2017-01-17,Ft,13,6.0,78.0,DURRY,FLATWOVEN JUTE+COTTON,SPIRIT,BLUE,REC,6.0
Area Wise,Order,C-1,USA,45624,2017-05-09,Ft,5,15.0,75.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,15.0
Area Wise,Order,C-1,USA,45858,2017-07-20,Ft,10,15.0,150.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,15.0
Area Wise,Order,C-1,USA,46104,2017-10-31,Ft,5,15.0,198.75,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,15.0
Area Wise,Order,C-1,USA,46749,2018-10-08,Ft,5,15.0,198.75,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,15.0
Area Wise,Order,C-1,USA,46953,2019-01-30,Ft,3,15.0,119.25,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,15.0
Pc Wise,Order,C-1,USA,47285,2019-08-23,Ft,4,15.0,159.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,15.0
Pc Wise,Order,C-1,USA,47407,2019-11-13,Ft,8,15.0,318.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,15.0
Area Wise,Order,C-1,USA,CPN 0044980,2017-02-23,Ft,6,40.0,240.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,40.0
Area Wise,Order,C-1,USA,45624,2017-05-09,Ft,3,40.0,120.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,40.0
Area Wise,Order,C-1,USA,46749,2018-10-08,Ft,3,40.0,318.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,40.0
Area Wise,Order,C-1,USA,46953,2019-01-30,Ft,3,40.0,318.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,40.0
Pc Wise,Order,C-1,USA,47285,2019-08-23,Ft,3,40.0,318.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,40.0
Pc Wise,Order,C-1,USA,47407,2019-11-13,Ft,6,40.0,636.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,40.0
Area Wise,Order,C-1,USA,45624,2017-05-09,Ft,4,88.0,352.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,88.0
Area Wise,Order,C-1,USA,45858,2017-07-20,Ft,3,88.0,264.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,88.0
Area Wise,Order,C-1,USA,46104,2017-10-31,Ft,10,88.0,2332.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,88.0
Area Wise,Order,C-1,USA,46489,2018-04-23,Ft,6,88.0,1399.2,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,88.0
Area Wise,Order,C-1,USA,46882,2018-12-19,Ft,4,88.0,932.8,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,88.0
Area Wise,Order,C-1,USA,47115,2019-05-14,Ft,4,88.0,932.8,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC,88.0
Area Wise,Order,C-1,USA,45858,2017-07-20,Ft,4,40.0,160.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC,40.0
Area Wise,Order,C-1,USA,CPN 0044865,2017-02-21,Ft,1,15.0,15.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC,15.0
Area Wise,Order,C-1,USA,44361,2017-04-11,Ft,4,15.0,60.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC,15.0
Area Wise,Order,C-1,USA,45858,2017-07-20,Ft,5,15.0,75.0,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC,15.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,3,88.0,712.8,HAND TUFTED,TUFTED 60C,VELVET [8391],LT.BLUE/BROWN,REC,88.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,4,6.0,64.8,HAND TUFTED,TUFTED 60C,VELVET [8391],LT.BLUE/BROWN,REC,6.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,4,40.0,432.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,40.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,3,40.0,324.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,40.0
Area Wise,Order,C-1,USA,45776,2017-06-03,Ft,8,6.0,48.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,6.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,4,6.0,64.8,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,6.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,3,130.0,1053.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,130.0
Area Wise,Order,C-1,USA,45776,2017-06-03,Ft,3,88.0,264.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,88.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,6,88.0,1425.6,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,88.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,3,88.0,712.8,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC,88.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,3,88.0,712.8,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,88.0
Area Wise,Order,C-1,USA,45987,2017-09-12,Ft,2,130.0,702.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,130.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,3,130.0,1053.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,130.0
Area Wise,Order,C-1,USA,45776,2017-06-03,Ft,10,6.0,60.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,6.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,5,6.0,81.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,6.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,4,6.0,64.8,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,6.0
Area Wise,Order,C-1,USA,47112,2019-05-11,Ft,2,6.0,32.4,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,6.0
Area Wise,Order,C-1,USA,45776,2017-06-03,Ft,3,40.0,120.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,40.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,5,40.0,540.0,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC,40.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,4,88.0,950.4,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,88.0
Area Wise,Order,C-1,USA,46640,2018-07-03,Ft,2,88.0,475.2,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,88.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,5,88.0,1188.0,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,88.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,2,130.0,702.0,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,130.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,5,6.0,81.0,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,6.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,5,6.0,81.0,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,6.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,6,40.0,648.0,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,40.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,4,40.0,432.0,HAND TUFTED,TUFTED 60C,VELVET [8393],BROWN/BEIGE,REC,40.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,4,40.0,432.0,HAND TUFTED,TUFTED 60C,VELVET [8394],RED/BROWN,REC,40.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,3,6.0,48.6,HAND TUFTED,TUFTED 60C,VELVET [8394],RED/BROWN,REC,6.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,3,6.0,48.6,HAND TUFTED,TUFTED 60C,VELVET [8394],RED/BROWN,REC,6.0
Area Wise,Order,C-1,USA,46797,2018-11-03,Ft,3,130.0,1053.0,HAND TUFTED,TUFTED 60C,VELVET [8394],RED/BROWN,REC,130.0
Area Wise,Order,C-1,USA,45963,2017-08-24,Ft,4,88.0,950.4,HAND TUFTED,TUFTED 60C,VELVET [8394],RED/BROWN,REC,88.0
